Link,Type,Name,Instructure,Level,Duration,Date created,Rating
https://www.pluralsight.com/courses/getting-started-heroku,courses,Heroku-18: Getting Started,by Saravanan Dhandapani,Intermediate,1h 55m,25-Apr-22,11.0
https://www.pluralsight.com/courses/sql-server-error-handling,courses,Error Handling in SQL Server,by Faisal Memon,Beginner,38m,26-Feb-24,
https://www.pluralsight.com/courses/implementing-neural-network-solutions-enterprise-environments,courses,Implementing Neural Network Solutions in Enterprise Environments,by Tom Taulli,Beginner,33m,31-Jan-24,
https://www.pluralsight.com/courses/principles-data-quality-measures,courses,Principles for Data Quality Measures,by Niraj Joshi,Advanced,43m,26-Mar-21,70.0
https://www.pluralsight.com/courses/sql-server-getting-started-hierarchal-data,courses,Getting Started with Hierarchical Data in SQL Server,by JS Padoan,Beginner,31m,06-Feb-24,10.0
https://www.pluralsight.com/courses/handling-streaming-data-apache-pulsar,courses,Handling Streaming Data with Apache Pulsar 2,by Axel Sirota,Intermediate,2h 7m,03-Mar-22,11.0
https://www.pluralsight.com/courses/sql-server-functions-fundamentals,courses,SQL Server Functions Fundamentals: Building Your First Functions,by Ben Weissman,Beginner,20m,08-Feb-24,
https://www.pluralsight.com/courses/administering-ssrs,courses,Administering SSRS 2017,by Thomas LeBlanc,Advanced,1h 42m,02-Jun-22,
https://www.pluralsight.com/courses/data-modeling-querying-reporting-business-intelligence,courses,"Data Modeling, Querying, and Reporting for Business Intelligence",by Nikola Ilic,Intermediate,2h 46m,29-Aug-23,14.0
https://www.pluralsight.com/courses/optimizing-query-performance-columnstoreindexes,courses,Optimizing Query Performance with Columnstore Indexes,by Jared Westover,Intermediate,2h 33m,24-Aug-23,
https://www.pluralsight.com/courses/data-engineering-aws-machine-learning,courses,Data Engineering with AWS Machine Learning,by Kim Schmidt,Advanced,2h 55m,18-Jun-20,34.0
https://www.pluralsight.com/courses/exploring-web-scraping-python,courses,Exploring Web Scraping with Python,by Clarke Bishop,Beginner,1h 34m,06-Oct-20,131.0
https://www.pluralsight.com/courses/ssrs-report-publishing-playbook,courses,SSRS Report Publishing Playbook,by Javier Merino,Intermediate,2h,05-Feb-20,
https://www.pluralsight.com/courses/build-your-first-dashboard-clicdata,courses,Build Your First Dashboard with ClicData,by Emmanuel Segui,Beginner,34m,08-Dec-20,
https://www.pluralsight.com/courses/sql-server-power-bi-visualize-data-trends,courses,Visualize Data Trends with SQL Server and Power BI,by Bismark Adomako,Beginner,29m,07-Mar-24,
https://www.pluralsight.com/courses/sql-server-mastering-stored-procedures,courses,Mastering Stored Procedures in SQL Server,by Nikola Ilic,Beginner,30m,27-Feb-24,12.0
https://www.pluralsight.com/courses/querying-data-sql-server,courses,Querying Data with SQL Server,by Mihaela Danci,Beginner,1h 56m,12-Oct-23,33.0
https://www.pluralsight.com/courses/data-storage-processing-approaches-requirement-analysis,courses,Approaches to Requirement Analysis for Efficient Data Storage and Processing,by Dayo Bamikole,Intermediate,34m,24-Jul-23,
https://www.pluralsight.com/courses/build-conversational-ai-solution-microsoft-azure,courses,Build a Conversational AI Solution with Microsoft Azure,by Dayo Bamikole,Advanced,34m,14-Jul-21,12.0
https://www.pluralsight.com/courses/large-language-models-intro-data-practitioners,courses,Introduction to Large Language Models for Data Practitioners,by Russ Thomas,Intermediate,39m,04-Jan-24,11.0
https://www.pluralsight.com/courses/microsoft-azure-identifying-security-requirements-ai-solution,courses,Identifying Security Requirements of an AI Solution,by Brian Harrison,Beginner,1h 29m,12-Dec-19,14.0
https://www.pluralsight.com/courses/building-first-vba-module,courses,Building Your First VBA Module,by Mike McQuillan,Advanced,1h 58m,06-Nov-19,17.0
https://www.pluralsight.com/courses/data-warehousing-data-engineers,courses,Data Warehousing for Data Engineers,by Lucian Lazar,Beginner,47m,23-Jul-24,
https://www.pluralsight.com/courses/build-video-indexer-microsoft-azure-cognitive-service,courses,Build a Video Indexer with Microsoft Azure Cognitive Service,by Niraj Joshi,Intermediate,22m,11-May-21,23.0
https://www.pluralsight.com/courses/power-bi-power-query-data-preparation,courses,Data Preparation with Power Query in Power BI,by Ben Howard,Intermediate,17m,18-Jul-24,
https://www.pluralsight.com/courses/apache-airflow-monitor-maintain,courses,Monitor and Maintain Apache Airflow,by Janani Ravi,Intermediate,22m,30-Jul-24,
https://www.pluralsight.com/courses/big-data-engineers,courses,Big Data for Data Engineers,by Dayo Bamikole,Beginner,58m,02-Jul-24,
https://www.pluralsight.com/courses/apache-airflow-create-complex-dags-task-dependencies,courses,Create Complex DAGs and Task Dependencies with Apache Airflow,by Janani Ravi,Intermediate,22m,25-Jul-24,
https://www.pluralsight.com/courses/securing-ssrs-reporting-solutions,courses,Securing SSRS Reporting Solutions,by Stacia Misner Varga,Advanced,1h 56m,23-Dec-20,
https://www.pluralsight.com/courses/snowflake-up-running,courses,Up and Running with Snowflake,by Tom Taulli,Intermediate,45m,30-Jul-24,
https://www.pluralsight.com/courses/dax-formulas-power-bi-pivot-ssas,courses,"Getting Started with DAX Formulas in Power BI, Power Pivot, and SSAS",by Eugene Meidinger,Beginner,2h 58m,22-May-20,232.0
https://www.pluralsight.com/courses/power-bi-import-data,courses,Import Data into Power BI,by Tim Warner,Intermediate,45m,12-Jul-24,
https://www.pluralsight.com/courses/qlik-sense-load-prepare-data,courses,Loading and Preparing Data for Analysis in Qlik Sense,by Dixit Patel,Beginner,2h 17m,01-May-19,23.0
https://www.pluralsight.com/courses/build-first-dashboard-gooddata,courses,Build Your First Dashboard with GoodData,by Charles Nurse,Beginner,47m,22-Dec-20,
https://www.pluralsight.com/courses/big-data-amazon-web-services,courses,Big Data on Amazon Web Services,by Andrew Brust,Intermediate,3h 54m,26-Aug-21,181.0
https://www.pluralsight.com/courses/tableau-certified-data-analyst-connect-transform-data-cert,courses,Tableau Certified Data Analyst: Connect to and Transform Data,"by Jason Browning, Ph.D.",Beginner,1h 40m,11-Jul-24,
https://www.pluralsight.com/courses/microsoft-azure-building-streaming-data-pipelines,courses,Building Streaming Data Pipelines in Microsoft Azure,by Reza Salehi,Intermediate,3h 2m,30-Jun-20,60.0
https://www.pluralsight.com/courses/adv-text-analytics-topic-model-named-entity-recog,courses,Advanced Text Analytics: Topic Modeling and Named Entity Recognition,by Ria Cheruvu,Intermediate,40m,13-Mar-24,
https://www.pluralsight.com/courses/apache-airflow-create-dynamic-dags,courses,Create Dynamic DAGs with Apache Airflow,by Matt Stenzel,Intermediate,16m,15-Jul-24,
https://www.pluralsight.com/courses/pre-trained-llms-build-solutions,courses,Build Solutions with Pre-trained LLMs,by Ria Cheruvu,Intermediate,38m,10-Jan-24,10.0
https://www.pluralsight.com/courses/model-evaluation-selection-scikit-learn,courses,Model Evaluation and Selection Using scikit-learn,by Chetan Prabhu,Intermediate,1h 17m,22-Nov-19,19.0
https://www.pluralsight.com/courses/data-sec-champ-data-privacy-ethics,courses,Data Security Champion: Data Privacy and Ethics,by Kevin James,Beginner,12m,15-Mar-24,
https://www.pluralsight.com/courses/build-first-data-visualization-matplotlib,courses,Build Your First Data Visualization with Matplotlib,by Martin Burger,Beginner,1h 8m,16-Apr-20,
https://www.pluralsight.com/courses/creating-visualizations-r-ggplot2-playbook,courses,Creating Visualizations in R Using ggplot2: R Playbook,by Emilee McWilliams,Beginner,1h 10m,26-Nov-19,
https://www.pluralsight.com/courses/power-bi-data-preparation-playbook,courses,Power BI Data Preparation Playbook,by Eugene Meidinger,Intermediate,2h 2m,29-Apr-19,100.0
https://www.pluralsight.com/courses/build-your-first-dashboard-dundas-bi,courses,Build Your First Dashboard with Dundas BI,by Venkatesh Muniyandi,Beginner,1h 16m,05-May-21,
https://www.pluralsight.com/courses/build-your-first-data-visualization-amcharts,courses,Build Your First Data Visualization with amCharts 4,by Ervis Trupja,Beginner,45m,08-Jun-22,
https://www.pluralsight.com/courses/implementing-data-visualizations,courses,Implementing Data Visualizations,by Mihaela Danci,Intermediate,2h 20m,04-Sep-20,41.0
https://www.pluralsight.com/courses/monitoring-requirements-evaluating-business-analysis-solutions,courses,Monitoring Requirements & Evaluating Business Analysis Solutions,by Casey Ayers,Intermediate,2h 12m,13-Dec-16,43.0
https://www.pluralsight.com/courses/sql-server-real-time-iot-data-stream-analysis,courses,Real-time IoT Data Stream Analysis with SQL Server,by JS Padoan,Beginner,35m,13-Jun-24,
https://www.pluralsight.com/courses/prevent-overfitting-model-training,courses,Prevent Overfitting in Model Training,by Saravanan Dhandapani,Beginner,33m,20-Dec-23,
https://www.pluralsight.com/courses/snowflake-analyze-semi-structured-data,courses,Analyze Semi-structured Data in Snowflake,by Warner Chaves,Intermediate,19m,15-Jul-24,
https://www.pluralsight.com/courses/sql-server-integrate-transactions-error-handling,courses,Integrate Transactions and Error Handling in SQL Server,by Chris Behrens,Beginner,30m,06-Feb-24,
https://www.pluralsight.com/courses/exploring-data-visually-r,courses,Exploring Data Visually with R,by Martin Burger,Beginner,2h 1m,07-Oct-19,
https://www.pluralsight.com/courses/power-bi-intermediate-power-query-techniques,courses,Intermediate Power Query Techniques in Power BI,by Avdhesh Gaur,Intermediate,18m,03-Jul-24,
https://www.pluralsight.com/courses/create-model-calculations-using-dax,courses,Create Model Calculations by Using DAX,by Brent Allen,Intermediate,1h 13m,06-Mar-24,11.0
https://www.pluralsight.com/courses/certified-analytics-professional-analytics-problem-framing,courses,Certified Analytics Professional: Analytics Problem Framing,by Brayden Ross,Intermediate,1h 17m,14-Apr-23,
https://www.pluralsight.com/courses/machine-learning-leaders,courses,Machine Learning for Leaders,by AWS,Beginner,10m,06-Oct-20,
https://www.pluralsight.com/courses/java-machine-learning-environments,courses,Exploring Java Machine Learning Environments,by Nicolae Caprarescu,Intermediate,1h 36m,17-Feb-21,
https://www.pluralsight.com/courses/what-is-artificial-intelligence,courses,What is Artificial Intelligence?,by AWS,Beginner,19m,06-Oct-20,301.0
https://www.pluralsight.com/courses/data-sessions-chatgpt-roundtable-discussion,courses,The Data Sessions: ChatGPT Roundtable Discussion with Pluralsight Experts,by Pluralsight Skills,Beginner,57m,22-Aug-23,12.0
https://www.pluralsight.com/courses/microsoft-azure-cleaning-preparing-data,courses,Cleaning and Preparing Data in Microsoft Azure,by Jared Rhodes,Beginner,1h 7m,16-Dec-19,
https://www.pluralsight.com/courses/querying-converting-data-types-r,courses,Querying and Converting Data Types in R,by Martin Burger,Beginner,2h 6m,15-Aug-19,16.0
https://www.pluralsight.com/courses/recommendation-systems-tensorflow-gcp,courses,Recommendation Systems with TensorFlow on GCP,by Google Cloud,Advanced,6h 46m,15-Apr-20,
https://www.pluralsight.com/courses/so-you-want-to-be-a-business-analyst,courses,So You Want to Be a Business Analyst,by Casey Ayers,Beginner,1h 50m,05-Oct-18,132.0
https://www.pluralsight.com/courses/putting-people-first-as-business-analyst,courses,Putting People First as a Business Analyst,by Heather Mylan-Mains,Beginner,1h 38m,28-Jun-19,40.0
https://www.pluralsight.com/courses/nlp-models-working-pre-trained,courses,Working with Pre-trained NLP Models,by Axel Sirota,Beginner,40m,24-Jan-24,
https://www.pluralsight.com/courses/machine-learning-operations-mlops-getting-started-1,courses,Machine Learning Operations (MLOps): Getting Started,by Google Cloud,Beginner,1h 3m,23-Aug-23,
https://www.pluralsight.com/courses/bigquery-fundamentals-snowflake-professionals,courses,BigQuery Fundamentals for Snowflake Professionals,by Google Cloud,Beginner,1m,25-Apr-24,
https://www.pluralsight.com/courses/bigquery-fundamentals-teradata-professionals,courses,BigQuery Fundamentals for Teradata Professionals,by Google Cloud,Beginner,1m,24-Apr-24,
https://www.pluralsight.com/courses/hadoop-cloudera-cluster-databases,courses,Preparing a Production Hadoop Cluster with Cloudera: Databases,by Xavier Morera,Beginner,1h 31m,22-Jul-24,15.0
https://www.pluralsight.com/courses/python-sqlalchemy-playbook-understanding-databases,courses,Understanding Databases with SQLAlchemy 1: Python Data Playbook,by Xavier Morera,Beginner,1h 23m,22-Jul-24,52.0
https://www.pluralsight.com/courses/managing-azure-sql-server-database-performance,courses,Managing Azure SQL Server Database Performance,by Hugo Barona,Advanced,1h 32m,20-Jun-24,54.0
https://www.pluralsight.com/courses/microsoft-azure-sql-data-warehouse-sql-database-deploying,courses,Deploying Microsoft Azure Synapse Analytics and Azure SQL Database,by Robert Lindley,Intermediate,1h 58m,01-Nov-23,55.0
https://www.pluralsight.com/labs/aws/configure-dynamodb-auto-scaling-aws,labs,Configure DynamoDB Auto Scaling on AWS,by Mayank Pandey,Intermediate,15m,02-Sep-21,65.0
https://www.pluralsight.com/labs/aws/deploy-application-using-elastic-beanstalk-aws,labs,Deploy an Application Using Elastic Beanstalk on AWS,by Carlos Souza,Intermediate,45m,01-Feb-22,572.0
https://www.pluralsight.com/labs/aws/monitor-amazon-neptune-database,labs,Monitor an Amazon Neptune Database,by Jeff Hopper,Intermediate,1h 6m,15-Sep-21,
https://www.pluralsight.com/labs/aws/create-load-query-data-amazon-aurora-serverless,labs,"Create, Load, and Query Data on Amazon Aurora Serverless",by Asmin Bhandari,Intermediate,55m,19-Aug-21,15.0
https://www.pluralsight.com/labs/aws/create-clones-replicas-amazon-neptune-databases-instances,labs,Create Clones and Replicas of Amazon Neptune Databases and Instances,by Jeff Hopper,Intermediate,32m,15-Jun-21,
https://www.pluralsight.com/labs/aws/create-configure-rds-database-for-high-availability-aws,labs,Create and Configure an RDS Database for High Availability on AWS,by Jeff Hopper,Intermediate,30m,22-Jun-21,142.0
https://www.pluralsight.com/labs/azure/create-test-sql-database-microsoft-azure,labs,Microsoft Azure Lab: How to Create and Test a SQL Database,by Bismark Adomako,Intermediate,20m,19-Sep-22,743.0
https://www.pluralsight.com/labs/aws/upgrade-amazon-rds-postgres-database-to-new-engine-version,labs,Amazon RDS Postgres Database Lab: Upgrading to a New Engine Version,by Wes Novack,Intermediate,25m,02-Jul-21,
https://www.pluralsight.com/labs/aws/scale-database-servers-a-rds-multi-az-deployment-aws,labs,AWS Lab: Scale Database servers in a RDS Multi-AZ Deployment,by Mayank Pandey,Intermediate,1h 5m,12-May-21,63.0
https://www.pluralsight.com/labs/aws/create-amazon-rds-instance-from-rds-database-snapshot,labs,Create an Amazon RDS Instance from an RDS Database Snapshot,by Wes Novack,Intermediate,30m,06-Sep-22,17.0
https://www.pluralsight.com/labs/aws/implement-data-ingestion-solution-using-aws-database-migration-aws,labs,Implement a Data Ingestion Solution Using AWS Database Migration on AWS,by Miguel  Saavedra,Intermediate,50m,15-Aug-22,72.0
https://www.pluralsight.com/labs/aws/interact-with-rds-databases-through-console-the-aws-javascript-sdk,labs,Interact with RDS Databases through the Console and the AWS JavaScript SDK,by Carlos Souza,Intermediate,1h 20m,07-Oct-22,486.0
https://www.pluralsight.com/labs/aws/create-load-query-data-amazon-redshift,labs,"Create, Load, and Query Data on Amazon Redshift",by Asmin Bhandari,Intermediate,55m,04-Feb-22,152.0
https://www.pluralsight.com/labs/aws/configure-redis-cluster-amazon-elasticache,labs,Configure a Redis Cluster in Amazon ElastiCache,by Tom Compagno,Intermediate,1h 5m,24-Jul-22,355.0
https://www.pluralsight.com/labs/azure/manage-data-azure-storage,labs,Azure Storage Explorer Lab: How to Manage Data,by Matthew Soucoup,Intermediate,55m,15-Feb-22,695.0
https://www.pluralsight.com/labs/azure/build-data-pipelines-for-batch-processing-solutions,labs,Azure SQL Database: Data Pipelines for Batch Processing Solutions,by Bismark Adomako,Intermediate,1h 30m,05-Jan-22,213.0
https://www.pluralsight.com/labs/aws/build-your-own-highly-available-database-servers-amazon-ec2,labs,Build Your Own Highly Available Database Servers on Amazon EC2,by Craig Golightly,Intermediate,1h 5m,23-Sep-22,89.0
https://www.pluralsight.com/labs/aws/enable-secure-credential-rotation-for-amazon-rds,labs,Enable Secure Credential Rotation for Amazon RDS,by Muhammad Sajid,Intermediate,35m,08-Jun-22,89.0
https://www.pluralsight.com/labs/azure/manage-sensitive-data-with-dynamic-data-masking-data-encryption,labs,Azure SQL Database: Manage Sensitive Data with Dynamic Data Masking and Data Encryption,by Bismark Adomako,Intermediate,55m,02-Nov-21,121.0
https://www.pluralsight.com/labs/azure/set-consistency-levels-for-operations-azure-cosmos-db-storage,labs,How to Set Azure Cosmos DB Consistency Levels for Storage Operations,by Amar Sonwani,Intermediate,45m,31-Oct-22,770.0
https://www.pluralsight.com/labs/aws/load-data-from-s3-bucket-to-amazon-neptunes-sparql-environment,labs,Load Data from an S3 Bucket to Amazon Neptune's SPARQL Environment,by Jeff Hopper,Intermediate,40m,20-Apr-21,
https://www.pluralsight.com/labs/aws/set-up-direct-integration-with-amazon-api-gateway-dynamodb,labs,Direct Integration with Amazon API Gateway and DynamoDB,by Pawan Puthran,Intermediate,45m,07-Sep-21,12.0
https://www.pluralsight.com/labs/aws/create-amazon-rds-postgres-instance-with-encryption,labs,Create an Amazon RDS Postgres Instance with Encryption,by Wes Novack,Intermediate,25m,30-Apr-21,30.0
https://www.pluralsight.com/labs/aws/backup-restore-amazon-neptune-instance-using-snapshots,labs,Backup and Restore an Amazon Neptune Instance Using Snapshots,by Jeff Hopper,Intermediate,45m,17-May-21,
https://www.pluralsight.com/labs/azure/implement-scaling-azure-cosmos-db-storage,labs,Azure Cosmos DB Lab: How to Implement Scaling in Storage,by Rushabh Doshi,Intermediate,35m,20-Sep-21,404.0
https://www.pluralsight.com/labs/aws/capture-process-item-level-changes-using-dynamodb-streams-aws-lambda,labs,Capture and Process Item-level Changes Using DynamoDB Streams and AWS Lambda,by Pawan Puthran,Intermediate,45m,04-Jul-22,40.0
https://www.pluralsight.com/labs/aws/create-populate-query-dynamodb-table-using-aws-cli,labs,"Create, Populate, and Query a DynamoDB Table Using the AWS CLI",by Asmin Bhandari,Intermediate,45m,14-Mar-22,304.0
https://www.pluralsight.com/labs/aws/enable-contributor-insights-amazon-dynamodb,labs,Enable Contributor Insights on Amazon DynamoDB,by Pawan Puthran,Intermediate,40m,10-Sep-21,
https://www.pluralsight.com/labs/aws/load-data-from-s3-bucket-to-amazon-neptunes-gremlin-environment,labs,Load Data from an S3 Bucket to Amazon Neptune's Gremlin Environment,by Jeff Hopper,Intermediate,45m,20-Apr-21,
https://www.pluralsight.com/labs/aws/secure-ec2-application-connection-to-dynamodb-aws,labs,AWS Lab: Secure an EC2 Application Connection to DynamoDB,by Sarah Holderness,Intermediate,1h 10m,26-Jul-22,363.0
https://www.pluralsight.com/labs/aws/configure-dynamodb-with-aws-javascript-sdk,labs,Configure DynamoDB with the AWS JavaScript SDK,by Carlos Souza,Beginner,50m,28-Jan-22,387.0
https://www.pluralsight.com/labs/aws/load-data-from-jupyter-notebook-to-amazon-neptune-run-queries-with-gremlin,labs,Load Data from a Jupyter Notebook to Amazon Neptune and Run Queries with Gremlin,by Jeff Hopper,Intermediate,35m,18-May-22,
https://www.pluralsight.com/labs/azure/build-cassandra-app-with-python-sdk-azure-cosmos-db,labs,Azure Cosmos DB: Build a Cassandra App with Python SDK,by Michael Jenkins,Intermediate,55m,01-Feb-23,98.0
https://www.pluralsight.com/labs/azure/build-table-api-app-with-python-azure-cosmosdb,labs,Azure CosmosDB Lab: Build a Table API App with Python,by Axel Sirota,Intermediate,45m,01-Oct-22,131.0
https://www.pluralsight.com/labs/aws/speed-up-queries-with-amazon-dynamodb-accelerator-dax,labs,Speed up Queries with Amazon DynamoDB Accelerator (DAX),by Garrett Hopper,Intermediate,1h 20m,03-Sep-21,
https://www.pluralsight.com/labs/aws/query-neptune-from-aws-lambda-using-sparql-query-language,labs,AWS Lambda Lab: Query Neptune with the SPARQL Query Language,by Jeff Hopper,Intermediate,1h,20-Sep-21,
https://www.pluralsight.com/labs/aws/load-data-from-jupyter-notebook-to-amazon-neptune-run-queries-with-sparql,labs,Load Data from a Jupyter Notebook to Amazon Neptune and Run Queries with SPARQL,by Jeff Hopper,Intermediate,45m,09-Apr-21,
https://www.pluralsight.com/labs/azure/manage-authorization-through-column-row-level-security,labs,Azure Dedicated SQL Lab: Manage Authorization through Column and Row Level Security,by Bismark Adomako,Intermediate,1h 25m,16-Nov-22,113.0
https://www.pluralsight.com/labs/azure/implement-microsoft-azure-queue-storage-queues,labs,Microsoft Azure: How to Implement Azure Queue Storage Queues,by Andy Butland,Intermediate,1h 30m,02-Feb-22,466.0
https://www.pluralsight.com/labs/aws/web-attacks-sql-injection,labs,Web Attacks: SQL Injection,by Gavin Johnson-Lynn,Beginner,1h,12-Sep-23,205.0
https://www.pluralsight.com/labs/aws/lambda-functions-within-stateless-architecture-aws,labs,Use Lambda Functions within a Stateless Architecture on AWS,by Shikhar Verma,Intermediate,40m,15-Mar-22,195.0
https://www.pluralsight.com/labs/azure/configure-load-balancer-microsoft-azure,labs,Microsoft Azure Lab: How to Configure a Load Balancer,by Michael Bender,Intermediate,1h 50m,03-Oct-22,656.0
https://www.pluralsight.com/labs/aws/package-applications-with-helm-for-kubernetes,labs,Package Applications with Helm for Kubernetes,by Antonio Jesús Piedra,Beginner,1h 30m,13-Sep-23,15.0
https://www.pluralsight.com/labs/aws/access-elasticache-from-amazon-eks-cluster,labs,Access ElastiCache from an Amazon EKS Cluster,by Yashita Shah,Intermediate,50m,10-Sep-21,30.0
https://www.pluralsight.com/labs/azure/configure-azure-files-storage,labs,How to Configure Azure Files Storage,by Garrett Hopper,Intermediate,1h,26-Jan-22,1241.0
https://www.pluralsight.com/labs/aws/query-neptune-from-aws-lambda-using-gremlin-traversal-language,labs,AWS Lambda Lab: Query Neptune using the Gremlin Traversal Language,by Jeff Hopper,Intermediate,50m,20-Sep-21,
https://www.pluralsight.com/labs/aws/deploy-lambda-function-into-amazon-vpc,labs,Deploy a Lambda Function Into Amazon VPC,by Pawan Puthran,Intermediate,55m,20-Sep-22,16.0
https://www.pluralsight.com/labs/aws/implement-auto-scaling-for-amazon-aurora-serverless,labs,Implement Auto Scaling for Amazon Aurora Serverless,by Armen Avanesi,Intermediate,20m,06-Jan-21,
https://www.pluralsight.com/labs/aws/create-cloudwatch-alarm-aws,labs,Create a CloudWatch Alarm on AWS,by AJ Foster,Intermediate,30m,13-Jun-22,1411.0
https://www.pluralsight.com/labs/aws/create-use-amazon-ebs-volume-based-projected-iops-requirements,labs,Create and Use an Amazon EBS Volume Based on Projected IOPS Requirements,by Stefan Roman,Intermediate,1h 10m,29-Jun-21,70.0
https://www.pluralsight.com/labs/aws/powershell-hands-exercises-primer-4,labs,PowerShell Hands-On Exercises Primer 4,by Liam Cleary,Beginner,3h 25m,30-Jan-24,
https://www.pluralsight.com/labs/aws/store-secrets-for-amazon-ec2-the-parameter-store,labs,AWS Systems Manager Parameter Store: Storing Secrets,by Miguel  Saavedra,Intermediate,30m,05-Oct-21,32.0
https://www.pluralsight.com/labs/aws/build-production-ready-ansible-playbook,labs,Build a Production Ready Ansible Playbook,by Christopher Hart,Beginner,1h 10m,26-Feb-24,33.0
https://www.pluralsight.com/labs/aws/configure-amazon-sqs-an-event-source-for-lambda-functions,labs,Configure Amazon SQS as an Event Source for Lambda Functions,by Pawan Puthran,Intermediate,25m,07-Sep-21,101.0
https://www.pluralsight.com/labs/aws/add-aws-security-group-rule-that-references-another-security-group,labs,Add an AWS Security Group Rule that References Another Security Group,by Wes Novack,Intermediate,50m,17-Aug-21,239.0
https://www.pluralsight.com/labs/aws/monitor-resources-deployed-configurations-using-aws-cloudwatch,labs,AWS CloudWatch Lab: Monitor Resources and Deployed Configurations,by Aaron Rosenmund,Intermediate,1h 5m,21-Dec-21,433.0
https://www.pluralsight.com/labs/aws/parameter-store-from-aws-lambda,labs,AWS Lambda Lab: Parameter Store,by Lane Stevens,Intermediate,35m,03-May-22,173.0
https://www.pluralsight.com/labs/aws/configure-amazon-s3-static-website-using-aws-javascript-sdk,labs,Configure an Amazon S3 Static Website Using the AWS JavaScript SDK,by Tom Bell,Intermediate,35m,29-Jul-21,185.0
https://www.pluralsight.com/labs/aws/configure-network-load-balancer-using-tls-protocol-aws,labs,Configure a Network Load Balancer Using the TLS Protocol on AWS,by Chris Blackden,Intermediate,40m,21-Sep-21,54.0
https://www.pluralsight.com/labs/aws/configure-access-encryption-amazon-s3-buckets,labs,Configure Access and Encryption on Amazon S3 Buckets,by Michael Bender,Intermediate,45m,24-Mar-22,415.0
https://www.pluralsight.com/labs/aws/implementing-highly-available-web-server-across-multiple-availability-zones,labs,Implementing a Highly Available Web Server Across Multiple Availability Zones,by Pawan Puthran,Intermediate,35m,01-Sep-22,75.0
https://www.pluralsight.com/labs/aws/implement-traffic-shifting-aws-lambda-using-weighted-alias,labs,Implement Traffic Shifting in AWS Lambda Using Weighted Alias,by Pawan Puthran,Intermediate,30m,26-Jul-21,
https://www.pluralsight.com/labs/aws/visualizing-network-traffic-with-wireshark,labs,Wireshark Lab: Visualizing Network Traffic,by Aaron Rosenmund,Intermediate,2h 30m,02-Nov-23,
https://www.pluralsight.com/labs/aws/enhanced-fan-out-consumers-with-kinesis-data-streams,labs,Use Enhanced Fan-Out Consumers with Kinesis Data Streams,by Pawan Puthran,Intermediate,1h,29-Apr-21,
https://www.pluralsight.com/labs/aws/log4j-vulnerability-lab-emulation-detection,labs,Log4j Vulnerability Lab: Emulation and Detection,by Brandon DeVault,Intermediate,2h 45m,31-Jan-24,185.0
https://www.pluralsight.com/labs/aws/create-serverless-application-using-aws-cdk,labs,Create a Serverless Application Using the AWS CDK,by Asmin Bhandari,Intermediate,1h,12-Jan-24,56.0
https://www.pluralsight.com/labs/aws/launch-spot-instances-amazon-ec2,labs,Launch Spot Instances on Amazon EC2,by Carlos Souza,Intermediate,35m,11-Oct-21,58.0
https://www.pluralsight.com/labs/aws/protect-amazon-api-gateway-using-token-based-lambda-authorizer,labs,Amazon API Gateway Lab: Token-based Lambda Authorizer,by Pawan Puthran,Intermediate,50m,20-Aug-21,35.0
https://www.pluralsight.com/labs/aws/implement-detailed-metrics-alarms-alerting-dashboards-for-amazon-ec2,labs,"Implement Detailed Metrics Alarms, Alerting, and Dashboards for Amazon EC2",by Yashita Shah,Intermediate,40m,12-Apr-22,315.0
https://www.pluralsight.com/labs/aws/create-manage-ec2-instances-using-aws-javascript-sdk,labs,Create and Manage EC2 Instances Using the AWS JavaScript SDK,by Tom Bell,Intermediate,1h 5m,04-May-22,255.0
https://www.pluralsight.com/labs/aws/3-learning-essentials-centos-enterprise-linux-7-administration,labs,Lab 3 - Learning the Essentials of CentOS Enterprise Linux 7 Administration,by Aaron Rosenmund,Beginner,3h 45m,08-Jun-23,45.0
https://www.pluralsight.com/labs/aws/getting-started-with-wireshark,labs,Lab - Getting Started with Wireshark,by Aaron Rosenmund,Beginner,3h 15m,07-Jul-23,35.0
https://www.pluralsight.com/labs/aws/threat-hunting-network-hunting,labs,Lab - Threat Hunting: Network Hunting,by Brandon DeVault,Intermediate,6h 15m,12-Jun-23,15.0
https://www.pluralsight.com/labs/aws/devops-foundations-examine-your-code-with-static-analysis,labs,DevOps Foundations: Examine Your Code with Static Analysis,by Chris Behrens,Beginner,55m,07-Feb-24,
https://www.pluralsight.com/labs/aws/provision-bastion-host-to-access-vpc-resources-aws,labs,Provision a Bastion Host to Access VPC Resources on AWS,by Nick Stockhauser,Intermediate,20m,08-Feb-21,59.0
https://www.pluralsight.com/labs/aws/mastering-tcp-analysis-with-wireshark,labs,Lab - Mastering TCP Analysis with Wireshark,by Aaron Rosenmund,Advanced,4h 15m,28-Jul-23,
https://www.pluralsight.com/labs/aws/implement-custom-lifecycle-rules-data-protection-amazon-s3,labs,Implement Custom Lifecycle Rules and Data Protection on Amazon S3,by Carlos Souza,Intermediate,40m,17-Jun-21,115.0
https://www.pluralsight.com/labs/aws/reconnaissance-with-owasp-amass,labs,Reconnaissance with OWASP Amass,by Zach Roof,Intermediate,2h 45m,31-Jan-24,58.0
